<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBE.MC,D,20100511,000000,5.72,5.82,5.54,5.67,42843300,0
IBE.MC,D,20100512,000000,5.65,5.86,5.56,5.77,32823500,0
IBE.MC,D,20100513,000000,5.84,5.84,5.61,5.68,25686700,0
IBE.MC,D,20100514,000000,5.65,5.66,5.22,5.30,44952600,0
IBE.MC,D,20100517,000000,5.21,5.42,5.18,5.32,30623100,0
IBE.MC,D,20100518,000000,5.41,5.59,5.36,5.50,34883000,0
IBE.MC,D,20100519,000000,5.40,5.44,5.22,5.32,32586600,0
IBE.MC,D,20100520,000000,5.37,5.42,5.12,5.22,39080500,0
IBE.MC,D,20100521,000000,5.30,5.43,5.05,5.30,67573000,0
IBE.MC,D,20100524,000000,5.37,5.40,5.15,5.20,19457000,0
IBE.MC,D,20100525,000000,5.07,5.12,4.97,5.09,46239200,0
IBE.MC,D,20100526,000000,5.18,5.27,5.13,5.16,50069600,0
IBE.MC,D,20100527,000000,5.32,5.45,5.13,5.45,40689900,0
IBE.MC,D,20100528,000000,5.53,5.53,5.38,5.46,31591000,0
IBE.MC,D,20100531,000000,5.36,5.43,5.36,5.39,13312600,0
IBE.MC,D,20100601,000000,5.38,5.39,5.17,5.37,28960400,0
IBE.MC,D,20100602,000000,5.35,5.37,5.16,5.36,23326000,0
IBE.MC,D,20100603,000000,5.49,5.52,5.38,5.39,29154900,0
IBE.MC,D,20100604,000000,5.37,5.42,5.11,5.14,36295500,0
IBE.MC,D,20100607,000000,5.10,5.16,4.98,5.06,26003800,0
IBE.MC,D,20100608,000000,5.15,5.15,4.93,5.00,32170600,0
IBE.MC,D,20100609,000000,5.01,5.04,4.91,5.03,29698300,0
IBE.MC,D,20100610,000000,5.04,5.29,4.94,5.27,39694500,0
IBE.MC,D,20100611,000000,5.31,5.42,5.26,5.40,54432600,0
IBE.MC,D,20100614,000000,5.35,5.36,5.12,5.20,49641200,0
IBE.MC,D,20100615,000000,5.14,5.26,5.09,5.26,36424400,0
IBE.MC,D,20100616,000000,5.27,5.30,5.19,5.24,30369500,0
IBE.MC,D,20100617,000000,5.25,5.31,5.21,5.29,29149900,0
IBE.MC,D,20100618,000000,5.27,5.39,5.26,5.38,43716200,0
IBE.MC,D,20100621,000000,5.43,5.50,5.39,5.42,26624100,0
IBE.MC,D,20100622,000000,5.43,5.44,5.28,5.38,48181700,0
IBE.MC,D,20100623,000000,5.34,5.41,5.27,5.33,23100100,0
IBE.MC,D,20100624,000000,5.36,5.37,5.07,5.11,44527100,0
IBE.MC,D,20100625,000000,5.09,5.10,4.90,4.94,58583900,0
IBE.MC,D,20100628,000000,5.00,5.00,4.88,4.95,41741300,0
IBE.MC,D,20100629,000000,4.87,4.88,4.66,4.66,42610700,0
IBE.MC,D,20100630,000000,4.70,4.74,4.57,4.63,56619100,0
IBE.MC,D,20100701,000000,4.53,4.70,4.50,4.64,43846500,0
IBE.MC,D,20100702,000000,4.66,4.79,4.61,4.70,31777300,0
IBE.MC,D,20100705,000000,4.73,4.91,4.65,4.75,39200000,0
IBE.MC,D,20100706,000000,4.82,4.94,4.81,4.89,31753600,0
IBE.MC,D,20100707,000000,4.84,5.08,4.81,5.08,44567500,0
IBE.MC,D,20100708,000000,5.07,5.13,5.04,5.12,37739200,0
IBE.MC,D,20100709,000000,5.19,5.19,5.11,5.16,20990000,0
IBE.MC,D,20100712,000000,5.16,5.18,5.05,5.13,18874800,0
IBE.MC,D,20100713,000000,5.15,5.24,5.13,5.24,20167800,0
IBE.MC,D,20100714,000000,5.26,5.26,5.18,5.24,19691400,0
IBE.MC,D,20100715,000000,5.23,5.27,5.14,5.20,34660700,0
IBE.MC,D,20100716,000000,5.19,5.22,5.01,5.06,29726600,0
IBE.MC,D,20100719,000000,5.06,5.19,5.00,5.08,23310800,0
IBE.MC,D,20100720,000000,5.14,5.18,5.01,5.15,31497900,0
IBE.MC,D,20100721,000000,5.19,5.22,5.12,5.15,23264000,0
IBE.MC,D,20100722,000000,5.11,5.30,5.10,5.27,23959300,0
IBE.MC,D,20100723,000000,5.23,5.32,5.20,5.30,34974600,0
IBE.MC,D,20100726,000000,5.33,5.37,5.24,5.36,19979700,0
IBE.MC,D,20100727,000000,5.39,5.43,5.35,5.42,21257500,0
IBE.MC,D,20100728,000000,5.45,5.45,5.38,5.42,14937000,0
IBE.MC,D,20100729,000000,5.47,5.51,5.42,5.46,25550500,0
IBE.MC,D,20100730,000000,5.44,5.46,5.31,5.41,23417300,0
IBE.MC,D,20100802,000000,5.45,5.66,5.39,5.60,30563300,0
IBE.MC,D,20100803,000000,5.57,5.66,5.57,5.63,22795200,0
IBE.MC,D,20100804,000000,5.65,5.66,5.55,5.62,16785200,0
IBE.MC,D,20100805,000000,5.60,5.68,5.57,5.61,16454500,0
IBE.MC,D,20100806,000000,5.61,5.62,5.47,5.52,23402100,0
IBE.MC,D,20100809,000000,5.59,5.64,5.56,5.63,14474400,0
IBE.MC,D,20100810,000000,5.62,5.66,5.55,5.60,18982900,0
IBE.MC,D,20100811,000000,5.59,5.61,5.43,5.47,29037600,0
IBE.MC,D,20100812,000000,5.46,5.50,5.41,5.46,14671200,0
IBE.MC,D,20100813,000000,5.53,5.54,5.41,5.44,14844700,0
IBE.MC,D,20100816,000000,5.44,5.49,5.38,5.44,11824300,0
IBE.MC,D,20100817,000000,5.46,5.51,5.41,5.49,16500200,0
IBE.MC,D,20100818,000000,5.47,5.53,5.42,5.51,13048500,0
IBE.MC,D,20100819,000000,5.53,5.60,5.42,5.43,25763400,0
IBE.MC,D,20100820,000000,5.41,5.45,5.31,5.39,20269500,0
IBE.MC,D,20100823,000000,5.38,5.48,5.36,5.45,21508000,0
IBE.MC,D,20100824,000000,5.40,5.41,5.33,5.38,19528200,0
IBE.MC,D,20100825,000000,5.38,5.38,5.22,5.28,26578700,0
IBE.MC,D,20100826,000000,5.34,5.39,5.30,5.36,19913500,0
IBE.MC,D,20100827,000000,5.34,5.47,5.31,5.47,21110200,0
IBE.MC,D,20100830,000000,5.46,5.50,5.44,5.49,13796800,0
IBE.MC,D,20100831,000000,5.43,5.57,5.39,5.56,41455900,0
IBE.MC,D,20100901,000000,5.58,5.68,5.53,5.68,36607100,0
IBE.MC,D,20100902,000000,5.69,5.69,5.62,5.66,20226700,0
IBE.MC,D,20100903,000000,5.67,5.73,5.64,5.68,24876400,0
IBE.MC,D,20100906,000000,5.73,5.73,5.68,5.70,11703900,0
IBE.MC,D,20100907,000000,5.67,5.69,5.60,5.63,20972400,0
IBE.MC,D,20100908,000000,5.64,5.72,5.61,5.70,20227300,0
IBE.MC,D,20100909,000000,5.69,5.76,5.62,5.74,22949000,0
IBE.MC,D,20100910,000000,5.70,5.75,5.67,5.75,15200200,0
IBE.MC,D,20100913,000000,5.78,5.80,5.74,5.76,13111600,0
IBE.MC,D,20100914,000000,5.74,5.77,5.67,5.76,25304800,0
IBE.MC,D,20100915,000000,5.78,5.78,5.67,5.73,17934600,0
IBE.MC,D,20100916,000000,5.68,5.73,5.66,5.70,21137600,0
IBE.MC,D,20100917,000000,5.70,5.75,5.54,5.62,54206200,0
IBE.MC,D,20100920,000000,5.62,5.70,5.59,5.69,25872600,0
IBE.MC,D,20100921,000000,5.69,5.77,5.68,5.72,24347800,0
IBE.MC,D,20100922,000000,5.75,5.75,5.59,5.61,26204100,0
IBE.MC,D,20100923,000000,5.67,5.71,5.54,5.59,29343700,0
IBE.MC,D,20100924,000000,5.59,5.73,5.56,5.70,32765400,0
IBE.MC,D,20100927,000000,5.68,5.73,5.61,5.66,17568000,0
IBE.MC,D,20100928,000000,5.65,5.69,5.54,5.66,26114800,0
IBE.MC,D,20100929,000000,5.68,5.70,5.57,5.62,24140300,0
IBE.MC,D,20100930,000000,5.61,5.71,5.57,5.64,30605500,0
IBE.MC,D,20101001,000000,5.64,5.70,5.56,5.60,30437300,0
IBE.MC,D,20101004,000000,5.58,5.60,5.50,5.55,25306100,0
IBE.MC,D,20101005,000000,5.55,5.68,5.51,5.68,29414900,0
IBE.MC,D,20101006,000000,5.69,5.73,5.64,5.67,36745400,0
IBE.MC,D,20101007,000000,5.65,5.75,5.61,5.71,23196100,0
IBE.MC,D,20101008,000000,5.69,5.73,5.65,5.70,21179400,0
IBE.MC,D,20101011,000000,5.70,5.75,5.67,5.74,20448000,0
IBE.MC,D,20101012,000000,5.69,5.73,5.63,5.71,20410400,0
IBE.MC,D,20101013,000000,5.74,5.83,5.72,5.81,26742700,0
IBE.MC,D,20101014,000000,5.81,5.88,5.79,5.81,29682900,0
IBE.MC,D,20101015,000000,5.82,5.88,5.81,5.85,24847600,0
IBE.MC,D,20101018,000000,5.85,5.89,5.78,5.87,16553900,0
IBE.MC,D,20101019,000000,5.89,5.91,5.82,5.86,24414200,0
IBE.MC,D,20101020,000000,5.85,5.87,5.80,5.86,19414800,0
IBE.MC,D,20101021,000000,5.80,5.92,5.80,5.89,24876300,0
IBE.MC,D,20101022,000000,5.89,5.98,5.87,5.95,17745800,0
IBE.MC,D,20101025,000000,5.96,5.99,5.93,5.95,20853600,0
IBE.MC,D,20101026,000000,5.97,5.97,5.90,5.95,22681600,0
IBE.MC,D,20101027,000000,5.93,6.04,5.90,5.98,35727000,0
IBE.MC,D,20101028,000000,5.99,6.07,5.95,6.02,22763700,0
IBE.MC,D,20101029,000000,6.01,6.10,5.98,6.06,26579600,0
IBE.MC,D,20101101,000000,6.12,6.12,5.99,6.01,27373900,0
IBE.MC,D,20101102,000000,5.97,6.10,5.96,6.10,27893900,0
IBE.MC,D,20101103,000000,6.07,6.11,5.98,5.99,33222500,0
IBE.MC,D,20101104,000000,6.05,6.08,5.96,5.99,30624500,0
IBE.MC,D,20101105,000000,5.98,5.99,5.83,5.91,35996400,0
IBE.MC,D,20101108,000000,5.87,5.89,5.83,5.87,26204400,0
IBE.MC,D,20101109,000000,5.87,5.97,5.84,5.94,17659500,0
IBE.MC,D,20101110,000000,5.93,5.98,5.81,5.89,26326400,0
IBE.MC,D,20101111,000000,5.85,5.88,5.78,5.80,24237400,0
IBE.MC,D,20101112,000000,5.71,5.84,5.62,5.82,30762100,0
IBE.MC,D,20101115,000000,5.76,5.90,5.72,5.85,17479000,0
IBE.MC,D,20101116,000000,5.82,5.86,5.75,5.75,20138500,0
IBE.MC,D,20101117,000000,5.72,5.82,5.72,5.81,14632000,0
IBE.MC,D,20101118,000000,5.84,5.90,5.82,5.88,19393000,0
IBE.MC,D,20101119,000000,5.90,5.90,5.81,5.88,26634000,0
IBE.MC,D,20101122,000000,5.93,5.97,5.75,5.76,28523900,0
IBE.MC,D,20101123,000000,5.73,5.75,5.59,5.59,44208900,0
IBE.MC,D,20101124,000000,5.59,5.62,5.48,5.51,38029600,0
IBE.MC,D,20101125,000000,5.48,5.48,5.32,5.48,39677400,0
IBE.MC,D,20101126,000000,5.48,5.48,5.36,5.41,52828200,0
IBE.MC,D,20101129,000000,5.41,5.50,5.33,5.38,56158100,0
IBE.MC,D,20101130,000000,5.40,5.43,5.27,5.30,39653200,0
IBE.MC,D,20101201,000000,5.31,5.51,5.29,5.46,41311500,0
IBE.MC,D,20101202,000000,5.45,5.64,5.40,5.62,58774000,0
IBE.MC,D,20101203,000000,5.45,5.49,5.38,5.48,55995300,0
IBE.MC,D,20101206,000000,5.49,5.50,5.36,5.39,25697100,0
IBE.MC,D,20101207,000000,5.39,5.49,5.38,5.44,32992300,0
IBE.MC,D,20101208,000000,5.39,5.55,5.38,5.51,27381000,0
IBE.MC,D,20101209,000000,5.51,5.57,5.51,5.56,26882900,0
IBE.MC,D,20101210,000000,5.57,5.57,5.49,5.51,43822100,0
IBE.MC,D,20101213,000000,5.56,5.56,5.47,5.49,27277000,0
IBE.MC,D,20101214,000000,5.50,5.53,5.40,5.47,26552200,0
IBE.MC,D,20101215,000000,5.43,5.44,5.35,5.44,38048100,0
IBE.MC,D,20101216,000000,5.43,5.50,5.39,5.50,36555800,0
IBE.MC,D,20101217,000000,5.54,5.58,5.51,5.57,77057700,0
IBE.MC,D,20101220,000000,5.61,5.79,5.60,5.77,70311300,0
IBE.MC,D,20101221,000000,5.83,5.91,5.77,5.90,39885400,0
IBE.MC,D,20101222,000000,5.90,5.96,5.89,5.94,39856200,0
IBE.MC,D,20101223,000000,5.88,5.97,5.88,5.92,37921700,0
IBE.MC,D,20101227,000000,5.86,5.90,5.75,5.84,19724400,0
IBE.MC,D,20101228,000000,5.85,5.89,5.76,5.81,11955000,0
IBE.MC,D,20101229,000000,5.79,5.85,5.76,5.84,12194600,0
IBE.MC,D,20101230,000000,5.85,5.85,5.72,5.77,21520700,0
IBE.MC,D,20110103,000000,5.71,5.82,5.68,5.76,23303800,0
IBE.MC,D,20110104,000000,5.78,5.78,5.69,5.76,24934600,0
IBE.MC,D,20110105,000000,5.74,5.74,5.59,5.67,34162300,0
IBE.MC,D,20110106,000000,5.70,5.71,5.59,5.63,16851500,0
IBE.MC,D,20110107,000000,5.68,5.70,5.48,5.53,28443400,0
IBE.MC,D,20110110,000000,5.48,5.50,5.42,5.45,22261000,0
IBE.MC,D,20110111,000000,5.45,5.49,5.40,5.49,26737900,0
IBE.MC,D,20110112,000000,5.49,5.81,5.49,5.81,43174600,0
IBE.MC,D,20110113,000000,5.78,5.97,5.77,5.95,43523300,0
IBE.MC,D,20110114,000000,5.90,5.99,5.86,5.97,28136700,0
IBE.MC,D,20110117,000000,5.93,6.05,5.93,5.96,20377500,0
IBE.MC,D,20110118,000000,6.00,6.16,5.96,6.14,37123900,0
IBE.MC,D,20110119,000000,6.16,6.26,6.11,6.17,37865000,0
IBE.MC,D,20110120,000000,6.19,6.31,6.12,6.25,55673000,0
IBE.MC,D,20110121,000000,6.26,6.40,6.26,6.32,51966400,0
IBE.MC,D,20110124,000000,6.30,6.37,6.27,6.33,23451800,0
IBE.MC,D,20110125,000000,6.36,6.37,6.19,6.27,39241200,0
IBE.MC,D,20110126,000000,6.27,6.32,6.19,6.21,36873400,0
IBE.MC,D,20110127,000000,6.16,6.32,6.16,6.27,34340800,0
IBE.MC,D,20110128,000000,6.27,6.34,6.18,6.19,37072900,0
IBE.MC,D,20110131,000000,6.26,6.35,6.14,6.26,35419200,0
IBE.MC,D,20110201,000000,6.27,6.39,6.23,6.36,25665700,0
IBE.MC,D,20110202,000000,6.39,6.44,6.34,6.38,22205100,0
IBE.MC,D,20110203,000000,6.35,6.42,6.24,6.32,38243200,0
IBE.MC,D,20110204,000000,6.27,6.37,6.27,6.31,20870000,0
IBE.MC,D,20110207,000000,6.34,6.42,6.30,6.38,34743800,0
IBE.MC,D,20110208,000000,6.36,6.41,6.34,6.38,13048100,0
IBE.MC,D,20110209,000000,6.34,6.42,6.33,6.38,17035900,0
IBE.MC,D,20110210,000000,6.34,6.35,6.25,6.33,27984100,0
IBE.MC,D,20110211,000000,6.36,6.38,6.25,6.34,17954100,0
IBE.MC,D,20110214,000000,6.35,6.39,6.30,6.31,17117000,0
IBE.MC,D,20110215,000000,6.28,6.40,6.25,6.32,19778800,0
IBE.MC,D,20110216,000000,6.39,6.47,6.36,6.45,33304200,0
IBE.MC,D,20110217,000000,6.43,6.49,6.40,6.47,20773800,0
IBE.MC,D,20110218,000000,6.46,6.49,6.40,6.43,24771700,0
IBE.MC,D,20110221,000000,6.43,6.44,6.27,6.31,19289300,0
IBE.MC,D,20110222,000000,6.25,6.27,6.17,6.22,24974500,0
IBE.MC,D,20110223,000000,6.21,6.22,6.15,6.18,21020200,0
IBE.MC,D,20110224,000000,6.15,6.22,6.11,6.21,23834100,0
IBE.MC,D,20110225,000000,6.21,6.32,6.19,6.29,21540900,0
IBE.MC,D,20110228,000000,6.28,6.37,6.25,6.32,21578700,0
IBE.MC,D,20110301,000000,6.30,6.34,6.19,6.23,28599100,0
IBE.MC,D,20110302,000000,6.21,6.21,6.10,6.13,28647100,0
IBE.MC,D,20110303,000000,6.13,6.18,6.03,6.05,30785800,0
IBE.MC,D,20110304,000000,6.06,6.08,5.95,5.99,31352700,0
IBE.MC,D,20110307,000000,5.98,6.07,5.95,5.97,24725500,0
IBE.MC,D,20110308,000000,6.01,6.01,5.92,5.99,13888000,0
IBE.MC,D,20110309,000000,5.94,5.99,5.89,5.98,59019500,0
IBE.MC,D,20110310,000000,5.90,5.93,5.85,5.92,21401700,0
IBE.MC,D,20110311,000000,5.85,6.03,5.84,5.96,41294100,0
IBE.MC,D,20110314,000000,6.14,6.15,5.95,5.98,86813700,0
IBE.MC,D,20110315,000000,5.88,5.94,5.73,5.90,60618500,0
IBE.MC,D,20110316,000000,5.90,5.99,5.76,5.77,50844500,0
IBE.MC,D,20110317,000000,5.84,5.91,5.76,5.89,35494500,0
IBE.MC,D,20110318,000000,5.90,5.97,5.82,5.83,69952800,0
IBE.MC,D,20110321,000000,5.92,6.03,5.88,6.02,31992400,0
IBE.MC,D,20110322,000000,5.99,6.12,5.99,6.05,25840800,0
IBE.MC,D,20110323,000000,6.00,6.09,5.99,6.07,33225300,0
IBE.MC,D,20110324,000000,6.03,6.16,6.00,6.14,25137500,0
IBE.MC,D,20110325,000000,6.14,6.17,6.11,6.11,22893200,0
IBE.MC,D,20110328,000000,6.14,6.17,6.10,6.12,17407600,0
IBE.MC,D,20110329,000000,6.12,6.17,6.10,6.17,24580000,0
IBE.MC,D,20110330,000000,6.18,6.23,6.16,6.18,24909200,0
IBE.MC,D,20110331,000000,6.16,6.22,6.10,6.14,25132800,0
IBE.MC,D,20110401,000000,6.18,6.22,6.11,6.22,18864000,0
IBE.MC,D,20110404,000000,6.20,6.28,6.18,6.25,18960700,0
IBE.MC,D,20110405,000000,6.25,6.28,6.17,6.20,22976300,0
IBE.MC,D,20110406,000000,6.20,6.28,6.16,6.27,23446100,0
IBE.MC,D,20110407,000000,6.26,6.30,6.22,6.26,17946000,0
IBE.MC,D,20110408,000000,6.26,6.30,6.26,6.30,12845300,0
IBE.MC,D,20110411,000000,6.27,6.34,6.26,6.27,11504800,0
IBE.MC,D,20110412,000000,6.25,6.28,6.21,6.24,20233000,0
IBE.MC,D,20110413,000000,6.26,6.29,6.23,6.25,23386100,0
IBE.MC,D,20110414,000000,6.25,6.26,6.12,6.16,24356600,0
IBE.MC,D,20110415,000000,6.22,6.22,6.05,6.10,37511900,0
IBE.MC,D,20110418,000000,6.15,6.15,5.94,6.00,42121200,0
IBE.MC,D,20110419,000000,5.98,6.03,5.97,6.00,21157100,0
IBE.MC,D,20110420,000000,6.03,6.07,5.99,6.07,28945600,0
IBE.MC,D,20110421,000000,6.12,6.14,6.06,6.11,17683000,0
IBE.MC,D,20110426,000000,6.06,6.18,6.05,6.16,22972200,0
IBE.MC,D,20110427,000000,6.17,6.20,6.12,6.19,19366600,0
IBE.MC,D,20110428,000000,6.22,6.28,6.22,6.27,22444700,0
IBE.MC,D,20110429,000000,6.26,6.28,6.24,6.27,15202200,0
IBE.MC,D,20110502,000000,6.28,6.32,6.28,6.31,14471100,0
IBE.MC,D,20110503,000000,6.30,6.32,6.26,6.30,18909900,0
IBE.MC,D,20110504,000000,6.32,6.33,6.22,6.25,18262000,0
IBE.MC,D,20110505,000000,6.25,6.30,6.19,6.24,24665100,0
IBE.MC,D,20110506,000000,6.22,6.29,6.19,6.27,23903600,0
IBE.MC,D,20110509,000000,6.25,6.26,6.11,6.13,25511000,0
IBE.MC,D,20110510,000000,6.13,6.21,6.09,6.18,32621300,0
IBE.MC,D,20110511,000000,6.20,6.24,6.17,6.23,19832700,0
IBE.MC,D,20110512,000000,6.15,6.18,6.13,6.18,21852700,0
IBE.MC,D,20110513,000000,6.21,6.22,6.09,6.12,26776100,0
IBE.MC,D,20110516,000000,6.06,6.11,6.04,6.10,17160200,0
IBE.MC,D,20110517,000000,6.10,6.17,6.07,6.10,16575100,0
IBE.MC,D,20110518,000000,6.08,6.10,6.02,6.08,26426400,0
IBE.MC,D,20110519,000000,6.10,6.11,6.04,6.10,19035600,0
IBE.MC,D,20110520,000000,6.09,6.14,6.00,6.02,38971600,0
IBE.MC,D,20110523,000000,5.97,5.99,5.91,5.97,24179800,0
IBE.MC,D,20110524,000000,5.96,6.02,5.95,5.97,19939700,0
IBE.MC,D,20110525,000000,5.93,6.05,5.92,6.03,22737800,0
IBE.MC,D,20110526,000000,6.03,6.10,6.00,6.05,19835900,0
IBE.MC,D,20110527,000000,6.09,6.15,6.05,6.06,19341500,0
IBE.MC,D,20110530,000000,6.03,6.08,6.03,6.08,6911900,0
IBE.MC,D,20110531,000000,6.09,6.20,6.09,6.15,28377800,0
IBE.MC,D,20110601,000000,6.16,6.21,6.09,6.10,21068800,0
IBE.MC,D,20110602,000000,6.07,6.15,6.04,6.09,19102200,0
IBE.MC,D,20110603,000000,6.14,6.14,6.01,6.09,19396100,0
IBE.MC,D,20110606,000000,6.06,6.08,6.01,6.04,14834900,0
IBE.MC,D,20110607,000000,6.03,6.09,6.02,6.07,18701700,0
IBE.MC,D,20110608,000000,6.07,6.08,6.03,6.07,20739100,0
IBE.MC,D,20110609,000000,6.08,6.11,6.05,6.10,18202600,0
IBE.MC,D,20110610,000000,6.09,6.10,5.97,5.98,24250000,0
IBE.MC,D,20110613,000000,5.98,6.00,5.94,5.97,14606700,0
IBE.MC,D,20110614,000000,6.00,6.13,6.00,6.11,27119000,0
IBE.MC,D,20110615,000000,6.10,6.13,5.97,5.97,29733600,0
IBE.MC,D,20110616,000000,5.93,5.97,5.91,5.96,26196700,0
IBE.MC,D,20110617,000000,5.93,6.07,5.88,6.03,66583800,0
IBE.MC,D,20110620,000000,6.00,6.00,5.91,5.99,30772400,0
IBE.MC,D,20110621,000000,6.01,6.11,5.98,6.09,29016200,0
IBE.MC,D,20110622,000000,6.08,6.15,6.07,6.13,17198700,0
IBE.MC,D,20110623,000000,6.10,6.11,5.94,5.96,29584500,0
IBE.MC,D,20110624,000000,5.99,6.03,5.84,5.89,27255600,0
IBE.MC,D,20110627,000000,5.89,5.93,5.85,5.92,16266000,0
IBE.MC,D,20110628,000000,5.93,6.02,5.89,5.98,22730000,0
IBE.MC,D,20110629,000000,6.02,6.17,5.98,6.05,32803000,0
IBE.MC,D,20110630,000000,6.05,6.15,5.99,6.14,37453900,0
IBE.MC,D,20110701,000000,6.15,6.26,6.11,6.22,30242100,0
IBE.MC,D,20110704,000000,6.25,6.25,6.19,6.20,11678800,0
IBE.MC,D,20110705,000000,6.16,6.18,6.09,6.11,23460100,0
IBE.MC,D,20110706,000000,6.09,6.10,6.02,6.04,23607800,0
IBE.MC,D,20110707,000000,6.05,6.15,6.01,6.08,23410200,0
IBE.MC,D,20110708,000000,6.14,6.14,5.93,5.93,35439500,0
IBE.MC,D,20110711,000000,5.90,5.92,5.69,5.74,48287900,0
IBE.MC,D,20110712,000000,5.72,5.72,5.50,5.70,53766300,0
IBE.MC,D,20110713,000000,5.52,5.59,5.48,5.55,33045200,0
IBE.MC,D,20110714,000000,5.52,5.58,5.49,5.55,21982400,0
IBE.MC,D,20110715,000000,5.53,5.56,5.45,5.48,29148800,0
IBE.MC,D,20110718,000000,5.45,5.52,5.43,5.45,21882800,0
IBE.MC,D,20110719,000000,5.50,5.57,5.47,5.49,21168300,0
IBE.MC,D,20110720,000000,5.55,5.74,5.53,5.70,32986100,0
IBE.MC,D,20110721,000000,5.80,5.92,5.67,5.86,27201700,0
IBE.MC,D,20110722,000000,5.89,5.94,5.88,5.92,37575100,0
IBE.MC,D,20110725,000000,5.94,5.94,5.82,5.84,20909000,0
IBE.MC,D,20110726,000000,5.89,5.89,5.79,5.79,28474900,0
IBE.MC,D,20110727,000000,5.75,5.78,5.65,5.70,24271200,0
IBE.MC,D,20110728,000000,5.69,5.75,5.62,5.68,18593100,0
IBE.MC,D,20110729,000000,5.81,5.82,5.59,5.67,35616500,0
IBE.MC,D,20110801,000000,5.70,5.74,5.49,5.50,30158100,0
IBE.MC,D,20110802,000000,5.49,5.53,5.41,5.43,57572800,0
IBE.MC,D,20110803,000000,5.42,5.57,5.40,5.44,35158900,0
IBE.MC,D,20110804,000000,5.54,5.54,5.20,5.25,56743700,0
IBE.MC,D,20110805,000000,5.25,5.33,5.16,5.19,59786700,0
IBE.MC,D,20110808,000000,5.16,5.42,5.06,5.06,41325500,0
IBE.MC,D,20110809,000000,5.12,5.17,4.86,5.04,61358900,0
IBE.MC,D,20110810,000000,5.16,5.18,4.78,4.78,45176200,0
IBE.MC,D,20110811,000000,4.90,5.01,4.66,4.99,59916000,0
IBE.MC,D,20110812,000000,4.98,5.23,4.84,5.21,35169300,0
IBE.MC,D,20110815,000000,5.25,5.26,5.14,5.23,22445000,0
IBE.MC,D,20110816,000000,5.16,5.20,5.05,5.18,41296300,0
IBE.MC,D,20110817,000000,5.14,5.23,5.07,5.20,24494400,0
IBE.MC,D,20110818,000000,5.12,5.15,4.80,4.91,47315800,0
IBE.MC,D,20110819,000000,4.91,4.95,4.72,4.85,52550200,0
IBE.MC,D,20110822,000000,4.83,5.08,4.82,5.03,43289800,0
IBE.MC,D,20110823,000000,5.07,5.18,4.96,5.03,24205700,0
IBE.MC,D,20110824,000000,5.06,5.10,4.95,5.05,22365300,0
IBE.MC,D,20110825,000000,5.11,5.12,4.95,4.99,19563500,0
IBE.MC,D,20110826,000000,5.00,5.01,4.78,4.90,20255100,0
IBE.MC,D,20110829,000000,4.98,5.06,4.94,5.05,13680200,0
IBE.MC,D,20110830,000000,5.03,5.09,4.96,5.00,17855500,0
IBE.MC,D,20110831,000000,5.01,5.15,4.98,5.13,24277600,0
IBE.MC,D,20110901,000000,5.16,5.20,5.04,5.13,22497100,0
IBE.MC,D,20110902,000000,5.06,5.08,4.93,4.95,23412400,0
IBE.MC,D,20110905,000000,4.85,4.86,4.71,4.71,31597800,0
IBE.MC,D,20110906,000000,4.70,4.78,4.59,4.61,32473000,0
IBE.MC,D,20110907,000000,4.70,4.78,4.68,4.78,25673700,0
IBE.MC,D,20110908,000000,4.78,4.88,4.74,4.86,28066300,0
IBE.MC,D,20110909,000000,4.80,4.86,4.56,4.58,33231200,0
IBE.MC,D,20110912,000000,4.49,4.51,4.35,4.42,44593200,0
IBE.MC,D,20110913,000000,4.50,4.56,4.28,4.55,41620600,0
IBE.MC,D,20110914,000000,4.49,4.78,4.49,4.77,45872700,0
IBE.MC,D,20110915,000000,4.80,5.04,4.78,5.03,47707000,0
IBE.MC,D,20110916,000000,5.11,5.12,4.97,5.02,55711700,0
IBE.MC,D,20110919,000000,4.87,4.98,4.85,4.94,26259300,0
IBE.MC,D,20110920,000000,4.92,5.06,4.90,5.04,30927400,0
IBE.MC,D,20110921,000000,5.04,5.07,4.93,4.94,30323900,0
IBE.MC,D,20110922,000000,4.99,4.99,4.63,4.67,48035500,0
IBE.MC,D,20110923,000000,4.74,4.76,4.53,4.74,37915100,0
IBE.MC,D,20110926,000000,4.65,4.93,4.64,4.88,35607900,0
IBE.MC,D,20110927,000000,4.99,5.13,4.97,5.10,43777800,0
IBE.MC,D,20110928,000000,5.01,5.16,4.98,5.08,35776700,0
IBE.MC,D,20110929,000000,5.02,5.17,5.00,5.12,27917800,0
IBE.MC,D,20110930,000000,5.11,5.14,5.01,5.07,22827800,0
IBE.MC,D,20111003,000000,4.97,5.02,4.94,4.98,20704300,0
IBE.MC,D,20111004,000000,4.94,4.97,4.83,4.94,27782000,0
IBE.MC,D,20111005,000000,5.09,5.12,4.97,5.11,31265200,0
IBE.MC,D,20111006,000000,5.15,5.24,5.10,5.24,33875700,0
IBE.MC,D,20111007,000000,5.25,5.32,5.17,5.28,32750800,0
IBE.MC,D,20111010,000000,5.33,5.35,5.24,5.32,22636000,0
